pais,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
Benin,49.113784152970524,47.775359269516855,44.70262906298062,51.43085994929244,47.21702881184026,50.73673677911344,59.20019183318752,65.26827494045507,56.75631318494763,58.98692833782759,61.47659695884744,61.79519449034482,63.68133231422999,44.83323337687261,62.73826340217489
Bermudas,0.0,0.0,0.0,74.59508034183602,76.2704368073774,73.78230306162189,76.27010669749987,76.51674745883528,73.29549851747852,72.74990938288914,72.3924284503794,77.55527038073883,77.56010165064427,69.19588038414165,72.2345118928467
Butão,114.93380323283455,109.4032625052683,109.5695579945046,115.92449611172526,114.40083338189358,104.18684182318312,105.1993064221126,96.32561436831325,97.88095484199005,83.40888503233266,81.20673936834109,84.18701162669026,82.12860547894049,75.92107013519353,84.56160070493715
Bolívia,76.06191144761479,82.86702089617982,68.62707391275916,75.51162625128768,82.48039542435176,84.94876116849422,81.23090752671736,85.26446956251306,67.9328451869265,56.40103450649083,56.704652733913264,57.10996463332712,56.3973067329667,45.50326259350657,59.01833386832155
Bósnia e Herzegovina,83.55185888916297,86.16287984305042,73.74749422550227,80.9682159626823,87.83634771365556,88.14510886285292,87.93124131167566,90.55228068741853,89.34165977428508,89.30824851362893,97.95956411866865,99.8968920580931,95.82592828734744,83.24397060291328,97.23393624995671
Botsuana,98.49652494072521,99.00822200798896,88.48078863373782,94.63900208739258,98.9614677801469,111.8752806209518,125.78303991122002,119.49754179146359,112.90089101600478,100.46468976602598,81.92395137634941,87.45510399464932,83.24192845127762,77.82068939540949,94.47948603864943
Brasil,25.292611373679836,27.257569419695177,22.10597560170651,22.772178112004923,23.93440517761018,25.114273612807285,25.785957325532827,24.685405818320376,26.953625936011406,24.53368208043988,24.319734374674947,28.87620337454657,28.89025786929478,32.89045210445448,39.1761221482005
Ilhas Virgens Britânicas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei,95.75046726440394,105.91384407218389,108.5726364876724,95.36894596040663,99.53654035961034,105.64102397775221,110.93687883740448,102.42096881404751,89.89379007762402,87.31826708153416,85.17674904613767,93.89631987323096,108.50965835795864,110.29100365845197,147.12311266317695
Bulgária,123.53255766075317,124.68874751535921,92.69264560363749,103.41158420285927,117.45628931629315,123.99356144747887,129.7326591264639,130.28729035681047,126.70094243003231,122.83382418065129,129.6765970148074,128.85165879304137,124.63959983931032,110.28182999823548,120.97408121998963
Burkina Faso,33.77971728950732,35.385316980150165,40.29598367359238,49.0732385398039,57.49725310385083,61.238607981839785,64.03585130242335,58.823562493742564,59.0891813101662,57.893172799440585,59.2687802020168,60.59562562364882,58.66416723881078,0.0,0.0
Burundi,38.79999877319931,47.19999958140146,35.80000355919141,39.50000539773943,43.0000028373483,43.70537319162008,46.60407908676551,42.99502580526304,22.838283415772082,23.043725257044933,22.24029310119765,26.59970246477735,29.02621000000007,26.77332999999989,28.818659999999973
Cabo Verde,102.2242419049254,99.98436952023305,88.03723518782989,94.43834599731501,99.84914996890295,100.27714183577667,95.3390887796444,101.04643974740586,104.06608898131702,104.19186172790036,113.30316650646515,116.95106717489922,115.90715559044618,84.69273656496262,82.62620745785162
Camboja,138.26814686972983,133.32025938013103,105.13847537385206,113.6037182360273,113.58184352874099,120.59743750451386,130.04648667257385,129.61223231026966,127.8640669965796,126.95002897598806,124.78777354827642,124.89861283252053,123.55652376833011,123.50300885801113,132.21390580176248
Camarões,53.21569085865915,56.924417157194455,42.17610735915543,47.23858539555389,51.52198760463187,50.03601272647295,49.67453634651163,50.83238930763304,45.54014682770013,40.63863152682682,39.19902160526295,40.58760287702803,43.37851324804155,33.73898049841858,37.069876980144755
Canadá,66.28341974823473,67.02360836189833,58.47439182248968,60.20812150444825,62.49873877083283,62.59554893950049,62.23107490134046,64.3786621564923,66.16490206697809,65.36368452155557,65.10106085046489,66.44771683860601,65.4123620794239,60.78253043823445,61.37327831812954
Ilhas Cayman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.43658368734566,117.117123372744,114.80997145691214,106.3485485692069,0.0
